tx_hash,project,confidence,evidence
0x5ecb6916618d8630f562d498aca58c2d8c6c80f716eeac389d83b822c27725f8,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x5501a587a7f09d270fc5315ccefa9b292eff1f6e08f4a733b984ac8147d508da,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x38adaacd7c98a7776853ec4913f99a28e025cbee6f03d18fa18f963f9fe9080b,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x261faa83a0f2c79770ae81c86a76a8a4d182dfa7d2bc5316087527d76db7060c,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xd7ec300c85f6ba478f3e22efb34667e99bac89f2917593c5df7681235bbfc261,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x32d57d1c2537a31f2887853d498bb527f17688e3564d2fcbdab426ef07eea3b5,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x4469793125aafaa8be3e5be3e00dd7ea7031f666cb33d36489a89924414e7f6c,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xe5f8d8394211817e6a738a5b4e3147387b06e827b98b8bdf5d4dc744d234c471,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xc2ee90d759102ff102ecdc80be30867d890640d75064d3fea545c13361b338af,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x603eb73f90ce8eef7fc15b869f29391e631065b91f9360ddcafc1cfb8adf538f,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xaa4a3cbeefe8fdafa65f230b167f004cac723666138c21911569a9beb24cb104,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x4e83595da7ed0781edb39c115b7c959c3329a56869badb3d0f81cbc0a114933f,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x4f1accaa5af52ce934d73d35a1d826bdf0b2aed361bf11e4cd19e5bc38c90582,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x359ef0bc55afd0b8f4f1fa0ddd5e4a3c62b177722bf62fda7668a3a7da89e6c1,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x5a02cb49dd47a0e189a938ed48abdf638963e890cd5308574b4734f63b08e605,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xe2a2e5bc772493840c83f2bdc85be44fdda3f272e2ae0d99a31a93e953c3c29b,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x9c8de2bb5d96ec8cd0fc1ff9e11556be92935c3ac872180301c04b8024ff606b,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x1955c86aec3d1d275ad484fcd5111cc88f4a417dd0a43ebe83e6f476b9b9bf56,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x67b349beb878ea7843cb2cfe41bd99a412057f6b1090a0c0473c3606b65359d3,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x4e6dbc413fb8aef0de3b876ccea8085c8666d8e1de246072908b6aee53d2be61,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x9a391aa9ff59a83def9d3bc61e95fc78364d115762ff87215097988bc33e80ba,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xea8620afc941934ca0061d88b80924c3ca597dae9132580b145eaf17d8372530,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xdc9ab0244f81e12a446f62c7a2fb0d1765ecaba6d2b822858c0583677f0901ae,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x84d0f4f892895e7722fc78e1ef6d7c559299187520ac85febd5c3c460f9d1bcf,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xf61a635770f116a8ee5fa05238ac5c4823f6e106746dfe49a5ee1fb831453f58,safuu,high,token_name:0x458aee8b453f0d0ff22d8aab4fc1d10026a62068:LegendarySafuuClub | contract_name:0x458aee8b453f0d0ff22d8aab4fc1d10026a62068:LegendarySafuuClub
0x53ea119876f92b9bbcf2bde45cd2eb76f3ce5be48faa5427218d0e90300e0f73,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x2a8880f1ffe29cd8e63d3891a3ddfdf5b5fb90e143c50ec23d0e900b462c8307,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x4bbd724ac43878ba2ac4770806beffb32ae5de07feb96ad4688fed3f81143974,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x19f0b21097b948c2976273d1975567baef35c475de9c8c60ef82876b484fd084,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xa2ec5d9815d231a1958b18d2083d4155c753c4dd9b71db56ebd8767b2e175d23,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x036f24038c14c6e4756e8ac79e2ff10aa292879477eac1f8be1c01e983a07f9c,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x4040c6cb0380a1f5e25a6c16b5497ad2eb15e82e82c28200618af8840a54424a,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xede00c86dd6db6124384072773db6261055439c5688a5a57b32db1f63e34f2e5,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xefecd4ea9620a88e8bde132c0315e4262afde1770a8fc3c8d75b0d2048dddd36,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xb91b5a5a70e3b246180d99f991f895730cc4c7512d5209261748a2b6fc8b07e8,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
