category,rank,asin,title,cpk,price,rrp,rating,review_count,sales_velocity,url,captured_at
psu,92,B07BVTT69K,Silverstone Flex Series FX350-80Plus Power Supply,4061d91e4794df6f,74.99,,3.8,251,,https://www.amazon.co.uk/SilverStone-SST-FX350-G-Power-Supply-Noise/dp/B07BVTT69K/ref=zg_bs_g_430514031_d_sccl_92/522-1500010-1872250,2026-09-25T16:01:23.572023
psu,93,B098F6PYSY,"CiT FX Pro 800W PSU Bronze, ATX Power Supply 80 Plus, Non Modular PSU 800W | All black 800W power supply unit that puts more",,42.73,,4.5,28,,https://www.amazon.co.uk/CiT-FX-Pro-800W-Efficiency/dp/B098F6PYSY/ref=zg_bs_g_430514031_d_sccl_93/522-1500010-1872250,2026-09-25T16:01:23.572024
psu,94,B0H65T2XHT,"JUSTOP X-Core Plus 550W Power Supply, 80 Plus Bronze Certified, ATX PSU For Desktop PCs, 120mm Quiet HDB Fan, Dual PCI-E, 6x",1b6e8bd793c5043d,34.95,,4.5,20,,https://www.amazon.co.uk/JUSTOP-X-Core-Supply-Certified-Desktop/dp/B0H65T2XHT/ref=zg_bs_g_430514031_d_sccl_94/522-1500010-1872250,2026-09-25T16:01:23.572026
psu,95,B0CJ9TFFF3,"GameMax 850W Rampage Power Supply (No Power Cable inc.), Full-Modular, APFC, Japanese Tk Main Capacitor, 80 Plus Bronze, 88%",f3b02c373bcb65e1,56.95,,4.2,117,,https://www.amazon.co.uk/GameMax-Full-Modular-Japanese-Capacitor-Efficiency/dp/B0CJ9TFFF3/ref=zg_bs_g_430514031_d_sccl_95/522-1500010-1872250,2026-09-25T16:01:23.572027
psu,96,B0B432YGF3,MSI MAG A600DN ATX PC Power Supply 600 Watt Non-Modular 80 Plus Black,f821fd39dbfb0f3f,34.95,,4.7,266,,https://www.amazon.co.uk/MSI-A600DN-Power-Supply-Non-Modular/dp/B0B432YGF3/ref=zg_bs_g_430514031_d_sccl_96/522-1500010-1872250,2026-09-25T16:01:23.572028
psu,97,B09QS12N1W,PiSugar 3 Portable 1200 mAh UPS Lithium Battery Pwnagotchi Power Module for Raspberry Pi-Zero W/WH Model Accessories handhold,,39.99,,4.0,75,,https://www.amazon.co.uk/Portable-Pwnagotchi-Raspberry-Accessories-handhold/dp/B09QS12N1W/ref=zg_bs_g_430514031_d_sccl_97/522-1500010-1872250,2026-09-25T16:01:23.572030
psu,98,B0CNCHYXGZ,48V 3A Power Supply Adapter - COLM AC 100-240V DC 48 Volt 3 Amp Output 144W Power Adapter Interface 5.5 x 2.5mm Plug for PoE,,19.9,,4.8,7,,https://www.amazon.co.uk/48V-3A-Power-Supply-Adapter/dp/B0CNCHYXGZ/ref=zg_bs_g_430514031_d_sccl_98/522-1500010-1872250,2026-09-25T16:01:23.572031
psu,99,B0D9Y2JM1L,SinLoon Desktop Computer External PC Power Button PC Power Switch Multifunctional Desktop Button for Easy Start and Reset Con,,12.69,,4.5,393,,https://www.amazon.co.uk/SinLoon-Computer-External-Multifunctional-Light-2M/dp/B0D9Y2JM1L/ref=zg_bs_g_430514031_d_sccl_99/522-1500010-1872250,2026-09-25T16:01:23.572032
psu,100,B0F29GM84N,Fractal Design Ion 3 Gold 1000W White 80 PLUS Gold Certified Fully Modular ATX12V 3.1 Power Supply Unit PSU,71838d470edbffdc,139.99,,4.9,12,,https://www.amazon.co.uk/Fractal-Design-Certified-Modular-ATX12V/dp/B0F29GM84N/ref=zg_bs_g_430514031_d_sccl_100/522-1500010-1872250,2026-09-25T16:01:23.572034
ram,1,B07RW6Z692,CORSAIR VENGEANCE LPX DDR4 RAM 32GB (2x16GB) Up to 3200MHz CL16-20-20-38 1.35V Intel XMP AMD EXPO Computer Memory – Black (CM,16881be5473c90f8,209.99,,4.7,19945,,https://www.amazon.co.uk/Corsair-VENGEANCE-2x16GB-3200MHz-Computer/dp/B07RW6Z692/ref=zg_bs_g_430511031_d_sccl_1/522-1500010-1872250,2026-09-25T16:00:16.837156
ram,2,B0BLFMP6YS,Integral 8GB DDR4 RAM 3200MHz SODIMM Laptop Notebook Memory Module,,60.95,,4.7,132,,https://www.amazon.co.uk/Integral-3200MT-2933MT-Notebook-MacBook/dp/B0BLFMP6YS/ref=zg_bs_g_430511031_d_sccl_2/522-1500010-1872250,2026-09-25T16:00:16.837159
ram,3,B0CT9BMGLF,"Crucial Pro DDR5 RAM 32GB Kit (2x16GB) 6000MHz, Intel XMP 3.0 / AMD EXPO, Computer Memory (PC) - CP2K16G60C48U5",11ec1e944a1ceb1e,399.99,,4.6,538,,https://www.amazon.co.uk/Crucial-2x16GB-6000MHz-Computer-Memory/dp/B0CT9BMGLF/ref=zg_bs_g_430511031_d_sccl_3/522-1500010-1872250,2026-09-25T16:00:16.837160
ram,4,B0BLTGMCB7,"Crucial DDR5 RAM 16GB 5600MHz SODIMM, Laptop Computer Memory, Mini PC (or 5200MHz, 4800MHz) CL46 - CT16G56C46S5",a42d2ac9afa57a18,,,4.7,1424,,https://www.amazon.co.uk/Crucial-5600MHz-5200MHz-4800MHz-CT16G56C46S5/dp/B0BLTGMCB7/ref=zg_bs_g_430511031_d_sccl_4/522-1500010-1872250,2026-09-25T16:00:16.837161
ram,5,B08C56GZGK,"Crucial DDR4 RAM 16GB 3200MHz CL22, Desktop Computer Memory (or 2933MHz, 2666MHz) - CT16G4DFRA32A",cd4a86d1637d3d53,117.0,,4.6,2762,,https://www.amazon.co.uk/Crucial-CT16G4DFRA32A-Desktop-Memory-Green/dp/B08C56GZGK/ref=zg_bs_g_430511031_d_sccl_5/522-1500010-1872250,2026-09-25T16:00:16.837162
ram,6,B0BPTKD797,CORSAIR VENGEANCE RGB DDR5 32GB (2x16GB) DDR5 Up to 6000MHz CL30 AMD EXPO Intel XMP iCUE Compatible Computer Memory – Grey (C,6a38e91385a85b78,448.96,,4.8,4273,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-6000MHz-Compatible-Computer/dp/B0BPTKD797/ref=zg_bs_g_430511031_d_sccl_6/522-1500010-1872250,2026-09-25T16:00:16.837163
ram,7,B0CTHXMYL8,"Crucial Pro DDR5 RAM 32GB Kit (2x16GB) 6000MHz CL36, Overclocking Gaming, Intel XMP 3.0 / AMD EXPO, Computer Memory (PC), Bla",34961fd1f10d9a1c,395.0,,4.6,3798,,https://www.amazon.co.uk/Crucial-2x16GB-6000MHz-Overclocking-Computer/dp/B0CTHXMYL8/ref=zg_bs_g_430511031_d_sccl_7/522-1500010-1872250,2026-09-25T16:00:16.837166
ram,8,B0C7Z4HJ8L,"Lexar SODIMM 8GB DDR4 RAM 3200 MHz | 260-Pin DDR4, Laptop Ram, High-Performance SO-DIMM, CL22-22-22-52, 1.2V",c557716a4a89da52,35.86,,4.6,1351,,https://www.amazon.co.uk/Lexar-SODIMM-8GB-DDR4-3200/dp/B0C7Z4HJ8L/ref=zg_bs_g_430511031_d_sccl_8/522-1500010-1872250,2026-09-25T16:00:16.837167
ram,9,B0GQCJ2D3D,"CORSAIR VENGEANCE RGB RS DDR5 16GB (2 x 8GB) Up To 5200MHz AMD INTEL RAM | Desktop Gaming Memory, AMD EXPO & Intel XMP 3.0 Co",11476f3d7c388ad0,232.99,,4.5,14,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-DDR5-5200MHz-INTEL/dp/B0GQCJ2D3D/ref=zg_bs_g_430511031_d_sccl_9/522-1500010-1872250,2026-09-25T16:00:16.837168
ram,10,B01NAXBSIY,Timetec 16GB Kit (2x8GB) DDR3L/ DDR3 1600MHz PC3-12800 Unbuffered Non-ECC 1.35V CL11 2Rx8 Dual Rank 204 Pin SODIMM Laptop Not,,33.99,,4.6,4039,,https://www.amazon.co.uk/Timetec-PC3-12800-Unbuffered-Notebook-Computer/dp/B01NAXBSIY/ref=zg_bs_g_430511031_d_sccl_10/522-1500010-1872250,2026-09-25T16:00:16.837169
ram,11,B0BZHTVHN5,CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) Up to 6000MHz CL36 Intel XMP iCUE Compatible Computer Memory - Black (CMH32GX5M2,17bde5a9b0e16515,482.53,,4.7,4103,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-6000MHz-Compatible-Computer/dp/B0BZHTVHN5/ref=zg_bs_g_430511031_d_sccl_11/522-1500010-1872250,2026-09-25T16:00:16.837170
ram,12,B08C4Z69LN,"Crucial DDR4 RAM 8GB 3200MHz SODIMM CL22, Laptop Computer Memory, Mini PC (or 2933MHz, 2666MHz) - CT8G4SFRA32A",,74.43,,4.8,2143,,https://www.amazon.co.uk/Crucial-3200MHz-Computer-2933MHz-2666MHz/dp/B08C4Z69LN/ref=zg_bs_g_430511031_d_sccl_12/522-1500010-1872250,2026-09-25T16:00:16.837171
ram,13,B0G3PDY8HD,Timetec Premium 8GB DDR4 3200MHz (PC4-3200AA) PC4-25600 SODIMM Laptop RAM – 260-Pin 1.2V CL22 Non-ECC Unbuffered Memory Modul,,55.99,,4.7,46,,https://www.amazon.co.uk/Timetec-Premium-3200MHz-PC4-3200AA-PC4-25600-Single-Rank/dp/B0G3PDY8HD/ref=zg_bs_g_430511031_d_sccl_13/522-1500010-1872250,2026-09-25T16:00:16.837173
ram,14,B0C3RYHZJQ,CORSAIR VENGEANCE DDR5 RAM 32GB (2x16GB) Up to 6000MHz CL30 Intel XMP iCUE Compatible Computer Memory - Black (CMK32GX5M2B600,8210b653fc7c1651,449.99,,4.7,1441,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-6000MHz-Compatible-Computer/dp/B0C3RYHZJQ/ref=zg_bs_g_430511031_d_sccl_14/522-1500010-1872250,2026-09-25T16:00:16.837174
ram,15,B0D4NLSP87,Patriot Viper Venom DDR5 32GB (2 x 16GB) 6000MT/s UDIMM Desktop Gaming Memory KIT - PVV532G600C30K,e8c8558e9c6622b7,429.99,,4.6,647,,https://www.amazon.co.uk/Patriot-6000MT-Desktop-Gaming-Memory/dp/B0D4NLSP87/ref=zg_bs_g_430511031_d_sccl_15/522-1500010-1872250,2026-09-25T16:00:16.837175
ram,16,B082RKZY37,Integral 8GB DDR4 RAM 2666MHz PC4-21333 DIMM Desktop/Computer Memory Module – Green,b9a54be85a0fa1af,55.95,,4.2,21,,https://www.amazon.co.uk/Integral-8GBDIMMDDR42666MHZPC4-21333-1600MHz-Memory-Module/dp/B082RKZY37/ref=zg_bs_g_430511031_d_sccl_16/522-1500010-1872250,2026-09-25T16:00:16.837176
ram,17,B0F951RPSH,KLEVV FIT V DDR5 32GB (2x 16GB) 6000MH/z CL30 Gaming Memory RAM Kit XMP 3.0 Non-RGB High Performance Overclocking 30-36-36-76,c58bfc487201c6f6,399.95,,4.4,106,,https://www.amazon.co.uk/KLEVV-Non-RGB-Performance-Overclocking-30-36-36-76/dp/B0F951RPSH/ref=zg_bs_g_430511031_d_sccl_17/522-1500010-1872250,2026-09-25T16:00:16.837177
ram,18,B01N7WGQBX,Timetec 16GB KIT(2x8GB) DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800 Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 Dual,,33.99,,4.6,2882,,https://www.amazon.co.uk/Timetec-PC3-12800-Unbuffered-Desktop-Computer/dp/B01N7WGQBX/ref=zg_bs_g_430511031_d_sccl_18/522-1500010-1872250,2026-09-25T16:00:16.837178
ram,19,B07KXMWHBY,Patriot Viper Steel DDR4 RAM 16GB (2X8GB) 3200MHz CL16 UDIMM Desktop Gaming Memory Kit - PVS416G320C6K,9c7dd65ff8d7f1e4,119.99,,4.6,1297,,https://www.amazon.co.uk/Viper-Steel-3200MHz-Performance-Memory/dp/B07KXMWHBY/ref=zg_bs_g_430511031_d_sccl_19/522-1500010-1872250,2026-09-25T16:00:16.837179
ram,20,B08C4X9VR5,"Crucial DDR4 RAM 32GB Kit (2x16GB) 3200MHz SODIMM CL22, Laptop Computer Memory, Mini PC (or 2933MHz, 2666MHz) - CT2K16G4SFRA3",,272.67,,4.8,9399,,https://www.amazon.co.uk/Crucial-3200MHz-Computer-2933MHz-2666MHz/dp/B08C4X9VR5/ref=zg_bs_g_430511031_d_sccl_20/522-1500010-1872250,2026-09-25T16:00:16.837180
ram,21,B0CB2TZKCG,【DDR4 RAM】GIGASTONE Game PRO 32GB Kit (2x16GB) DDR4 3200MHz PC4-25600 CL 16-18-18-40 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288,e89f68a6cb21cb1c,198.99,,4.6,564,,https://www.amazon.co.uk/Gigastone-Desktop-DDR4-3200MHz-PC4-25600-Unbuffered-DDR4-3200MHz-2x16GB-White/dp/B0CB2TZKCG/ref=zg_bs_g_430511031_d_sccl_21/522-1500010-1872250,2026-09-25T16:00:16.837181
ram,22,B0FQMLKVLS,"Crucial Pro DDR5 RAM 32GB Kit (2x16GB) 6400MHz CL32, Overclocking Deskop Computer Gaming Memory, Intel XMP 3.0 / AMD EXPO, Bl",1b6aec3b743716d1,443.95,,4.6,553,,https://www.amazon.co.uk/Crucial-2x16GB-6400MHz-Overclocking-Computer/dp/B0FQMLKVLS/ref=zg_bs_g_430511031_d_sccl_22/522-1500010-1872250,2026-09-25T16:00:16.837183
ram,23,B07HFJLYTM,Timetec 8GB DDR4 2666MHz (PC4-2666V) PC4-21300 UDIMM Desktop RAM – 288-Pin 1.2V CL19 Non-ECC Unbuffered DIMM Memory Module Up,972cb5b8641c27b9,49.99,,4.6,406,,https://www.amazon.co.uk/Timetec-2666MHz-PC4-21300-Unbuffered-Non-ECC/dp/B07HFJLYTM/ref=zg_bs_g_430511031_d_sccl_23/522-1500010-1872250,2026-09-25T16:00:16.837184
ram,24,B0GJSRRGKT,"Netac DDR4 RAM 16GB Kit (2x8GB) 3200 MHz,DRAM 288-Pin UDIMM Desktop Memory,CL16 1.35V Intel XMP 2.0 Computer Memory-Black",493eb43830fa855f,110.99,,4.5,2,,https://www.amazon.co.uk/Netac-288-Pin-Desktop-Computer-Memory-Black-D4III/dp/B0GJSRRGKT/ref=zg_bs_g_430511031_d_sccl_24/522-1500010-1872250,2026-09-25T16:00:16.837185
ram,25,B0G193YHMB,Timetec Premium 8GB DDR4 2400MHz (PC4-2400T) PC4-19200 SODIMM Laptop RAM – 260-Pin 1.2V CL17 Non-ECC Unbuffered Memory Module,,54.95,,4.6,54,,https://www.amazon.co.uk/Timetec-Premium-2400MHz-PC4-2400T-PC4-19200/dp/B0G193YHMB/ref=zg_bs_g_430511031_d_sccl_25/522-1500010-1872250,2026-09-25T16:00:16.837186
ram,26,B0GRGBQJ7C,"Lexar SODIMM DDR4 RAM 1x16GB 3200MHz CL22, 260-Pin SODIMM Laptop Memory | High-Performance SO-DIMM Memory Module Upgrade, Lap",56f61ad72a87b5e5,128.99,,4.9,12,,https://www.amazon.co.uk/Lexar-SODIMM-1x16GB-3200MHz-260-Pin/dp/B0GRGBQJ7C/ref=zg_bs_g_430511031_d_sccl_26/522-1500010-1872250,2026-09-25T16:00:16.837187
ram,27,B08F7M219D,Rasalas DDR3 16GB Kit (2x8GB) DDR3 1600MHz PC3L-12800S Non ECC Unbuffered 1.35V CL11 2Rx8 Dual Rank SODIMM Laptop Memory Ram,,32.99,,4.6,709,,https://www.amazon.co.uk/Rasalas-1600MHz-PC3L-12800S-Unbuffered-SODIMM/dp/B08F7M219D/ref=zg_bs_g_430511031_d_sccl_27/522-1500010-1872250,2026-09-25T16:00:16.837188
ram,28,B0CK88P7VF,"CORSAIR VENGEANCE DDR5 SODIMM 32GB (2x16GB) DDR5 Up to 5600MHz C48 (Compatible with Nearly Any Intel and AMD System, Easy Ins",,383.99,,4.7,189,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-Compatible-Installation-Compatibility/dp/B0CK88P7VF/ref=zg_bs_g_430511031_d_sccl_28/522-1500010-1872250,2026-09-25T16:00:16.837189
ram,29,B0DM594XBJ,Biwin Black Opal DW100 DDR5 RGB RAM 32GB (16GBx2) Up to 6000MHz CL30 Computer Memory Intel XMP 3.0 AMD EXPO Compatible-Black,8d2926a4011dee4d,,,4.3,70,,https://www.amazon.co.uk/16GBx2-6000MHz-Computer-Memory-Compatible-Black-Black/dp/B0DM594XBJ/ref=zg_bs_g_430511031_d_sccl_29/522-1500010-1872250,2026-09-25T16:00:16.837190
ram,30,B0GGNTRNGZ,"Lexar SODIMM 24GB DDR5 RAM 5600 MHz CL46, 262-Pin DDR5 SODIMM Laptop RAM, High-Performance Gaming DRAM SO-DIMM for Laptop Mem",,219.99,,4.4,33,,https://www.amazon.co.uk/Lexar-262-Pin-High-Performance-SO-DIMM-CL46-45-45-90/dp/B0GGNTRNGZ/ref=zg_bs_g_430511031_d_sccl_30/522-1500010-1872250,2026-09-25T16:00:16.837191
ram,31,B0G12QXD5H,Timetec Premium 16GB DDR4 3200MHz (PC4-3200AA) PC4-25600 SODIMM Laptop RAM – 260-Pin 1.2V CL22 Non-ECC Unbuffered Memory Modu,,92.99,,4.7,51,,https://www.amazon.co.uk/Timetec-Premium-3200MHz-PC4-3200AA-PC4-25600/dp/B0G12QXD5H/ref=zg_bs_g_430511031_d_sccl_31/522-1500010-1872250,2026-09-25T16:00:16.837192
ram,32,B071GS8TTK,Timetec 16GB DDR4 2400MHz (PC4-2400T) PC4-19200 UDIMM Desktop RAM – 288-Pin 1.2V CL17 Non-ECC Unbuffered DIMM Memory Module U,1b8af13e53393706,85.99,,4.7,215,,https://www.amazon.co.uk/Timetec-2400MHz-PC4-19200-Unbuffered-Computer/dp/B071GS8TTK/ref=zg_bs_g_430511031_d_sccl_32/522-1500010-1872250,2026-09-25T16:00:16.837194
ram,33,B082NQ4144,16GB Kit (2X8GB) DDR3 12800 1600 PC3L-12800U 8GB DDR3L Dimm 2Rx8 1.35V/1.5V CL11 Desktop RAM Memory for Desktop Computer,,32.58,,4.7,570,,https://www.amazon.co.uk/ROYEMAI-PC3L-12800U-Notebook-Desktop-Computer/dp/B082NQ4144/ref=zg_bs_g_430511031_d_sccl_33/522-1500010-1872250,2026-09-25T16:00:16.837195
ram,34,B0BZHXGYWS,Corsair Vengeance DDR5 RAM 16GB (2x8GB) Up to 5200MHz CL40 Intel XMP iCUE Compatible Computer Memory - Black,,245.99,,4.6,474,,https://www.amazon.co.uk/Corsair-VENGEANCE-5200MHz-Compatible-Computer/dp/B0BZHXGYWS/ref=zg_bs_g_430511031_d_sccl_34/522-1500010-1872250,2026-09-25T16:00:16.837196
ram,35,B08C511GQH,"Crucial DDR4 RAM 16GB 3200MHz SODIMM CL22, Laptop Computer Memory, Mini PC (or 2933MHz, 2666MHz) - CT16G4SFRA32A",,125.99,,4.8,1293,,https://www.amazon.co.uk/Crucial-3200MHz-Computer-2933MHz-2666MHz/dp/B08C511GQH/ref=zg_bs_g_430511031_d_sccl_35/522-1500010-1872250,2026-09-25T16:00:16.837197
ram,36,B0C5M7J967,CORSAIR VENGEANCE DDR5 64GB (2x32GB) DDR5 Up to 6000MHz CL30 AMD EXPO Intel XMP iCUE Compatible Computer Memory – Grey (CMK64,bce1b90495374339,999.99,,4.7,697,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-6000MHz-Compatible-Computer/dp/B0C5M7J967/ref=zg_bs_g_430511031_d_sccl_36/522-1500010-1872250,2026-09-25T16:00:16.837198
ram,37,B08J3NGCMH,Motoeagle DDR3L-1600 SODIMM 16GB Kit (2x8GB) PC3L-12800S 8GB 2Rx8 PC3 12800S DDR3 1600MHz RAM 1.35V/1.5V CL11 204-Pin Non-ECC,,31.99,,4.6,1702,,https://www.amazon.co.uk/motoeagle-DDR3L-1600-PC3L-12800S-1600MHz-Unbuffered/dp/B08J3NGCMH/ref=zg_bs_g_430511031_d_sccl_37/522-1500010-1872250,2026-09-25T16:00:16.837199
ram,38,B0BXHC74WD,CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) Up to 6400MHz CL36-48-48-104 1.35V Intel XMP 3.0 Desktop Computer Memory - Black,6e0768e1a5419de2,460.0,,4.7,2158,,https://www.amazon.co.uk/Corsair-VENGEANCE-6400MHz-Compatible-Computer/dp/B0BXHC74WD/ref=zg_bs_g_430511031_d_sccl_38/522-1500010-1872250,2026-09-25T16:00:16.837200
ram,39,B097K3WV9J,Kingston FURY Beast 16GB 3200MHz DDR4 CL16 Desktop Memory Single Module KF432C16BB1/16,e49cf5e2c31a1415,133.48,,4.7,2258,,https://www.amazon.co.uk/Kingston-16-Desktop-Memory-KF432C16BB1/dp/B097K3WV9J/ref=zg_bs_g_430511031_d_sccl_39/522-1500010-1872250,2026-09-25T16:00:16.837201
ram,40,B0CD7PJ4DV,DDR4 2666MHz 32GB Kit (16GBx2) Desktop RAM PC4-21300 UDIMM Non-ECC Unbuffered 1.2V 288-Pin CL19 PC Computer Memory Upgrade Mo,cdcfc32ef80879c1,179.99,,4.4,196,,https://www.amazon.co.uk/2666MHz-Desktop-PC4-21300-Unbuffered-Computer-Black/dp/B0CD7PJ4DV/ref=zg_bs_g_430511031_d_sccl_40/522-1500010-1872250,2026-09-25T16:00:16.837202
ram,41,B09477S96W,"【DDR4 RAM Laptop Only】GIGASTONE 32GB Kit (2x16GB) DDR4 3200MHz (2933MHz or 2666MHz) PC4-25600 (PC4-23400, 21300) CL22 1.2V SO",,198.99,,4.6,493,,https://www.amazon.co.uk/RAM%E3%80%91Gigastone-DDR4-3200MHz-PC4-25600-Unbuffered-Notebook-3200MHz-16GB-2-Pack/dp/B09477S96W/ref=zg_bs_g_430511031_d_sccl_41/522-1500010-1872250,2026-09-25T16:00:16.837203
ram,42,B081XWLQKS,CORSAIR VENGEANCE RGB PRO DDR4 RAM 32GB (2x16GB) Up to 3200MHz CL16 Intel XMP AMD EXPO Computer Memory – Black (CMW32GX4M2E32,16881be5473c90f8,283.52,,4.7,8522,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-3200MHz-CL16-20-20-38-Computer/dp/B081XWLQKS/ref=zg_bs_g_430511031_d_sccl_42/522-1500010-1872250,2026-09-25T16:00:16.837205
ram,43,B0143UM4TC,CORSAIR VENGEANCE LPX DDR4 RAM 16GB (2x8GB) Up to 3200MHz CL16 Intel XMP AMD EXPO Computer Memory – Black (CMK16GX4M2B3200C16,0e184dc632884eae,194.99,,4.8,62580,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-3200MHz-CL16-18-18-36-Computer/dp/B0143UM4TC/ref=zg_bs_g_430511031_d_sccl_43/522-1500010-1872250,2026-09-25T16:00:16.837206
ram,44,B0DYCJY7TW,Acer Predator Vesta II DDR5 Up to 6000MHz 32GB (16GBx2) RGB RAM CL36 Intel XMP 3.0 AMD EXPO Compatible Computer Memory PC5-48,cc516d996fa8fb5b,422.99,,4.7,243,,https://www.amazon.co.uk/Predator-6000MHz-Compatible-Computer-PC5-48000-Silver/dp/B0DYCJY7TW/ref=zg_bs_g_430511031_d_sccl_44/522-1500010-1872250,2026-09-25T16:00:16.837207
ram,45,B07D1XCKWW,CORSAIR VENGEANCE RGB PRO DDR4 RAM 16GB (2x8GB) Up to 3200MHz CL16-18-18-36 1.35V Intel AMD Desktop Computer Memory - Black (,,169.89,,4.8,35309,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-3200MHz-CL16-18-18-36-Computer/dp/B07D1XCKWW/ref=zg_bs_g_430511031_d_sccl_45/522-1500010-1872250,2026-09-25T16:00:16.837208
ram,46,B0D1Y5PCFZ,"Netac DDR4 3200MHz 32GB (2 X 16GB) 2-in-1 RAM Computer Desktop Memory DRAM Kit C16 XPM2.0 Gaming Memory 32GB with Heat Sink,",99dec916d54b32b0,185.99,,4.4,251,,https://www.amazon.co.uk/Netac-3200MHz-Computer-Desktop-Memory/dp/B0D1Y5PCFZ/ref=zg_bs_g_430511031_d_sccl_46/522-1500010-1872250,2026-09-25T16:00:16.837209
ram,51,B0B3HGJ4V7,TEAMGROUP T-Force Delta RGB DDR5 Ram 32GB (2x16GB) 6000MHz PC5-48000 CL30 Intel XMP 3.0 & AMD Expo Compatible Desktop Memory,372161fbe4d641f1,457.73,,4.6,1439,,https://www.amazon.co.uk/TEAMGROUP-T-Force-6000MHz-PC5-48000-Desktop-White/dp/B0B3HGJ4V7/ref=zg_bs_g_430511031_d_sccl_1/522-1500010-1872250,2026-09-25T16:00:16.837210
ram,52,B07KZDGNW3,Timetec 8GB DDR4 2666MHz (PC4-2666V) PC4-21300 SODIMM Laptop RAM – 260-Pin 1.2V CL19 Non-ECC Unbuffered Memory Module for Lap,,49.99,,4.7,344,,https://www.amazon.co.uk/Timetec-PC4-21300-Unbuffered-Notebook-Computer/dp/B07KZDGNW3/ref=zg_bs_g_430511031_d_sccl_2/522-1500010-1872250,2026-09-25T16:00:16.837212
ram,53,B0FVFQ4KL4,"Netac DDR4 RAM 32GB Kit (2x16GB) 3200MHz CL16-20-20-40 1.35V Intel XMP 2.0，288-Pin UDIMM Desktop Memory,High Performance Comp",555155503cd7a717,175.99,,4.3,16,,https://www.amazon.co.uk/Netac-CL16-20-20-40-2-0%EF%BC%8C288-Pin-Performance-Memory-White/dp/B0FVFQ4KL4/ref=zg_bs_g_430511031_d_sccl_3/522-1500010-1872250,2026-09-25T16:00:16.837213
ram,54,B0GDJT14BQ,"Lexar THOR Z Series OC DDR5 RAM 32GB Kit (2x16GB) 6000 MHz CL36, DRAM 288-Pin UDIMM Desktop Memory, PC Memory High-Performanc",2678bc662659ded6,434.99,,4.4,78,,https://www.amazon.co.uk/Lexar-288-Pin-Desktop-High-Performance-Computer/dp/B0GDJT14BQ/ref=zg_bs_g_430511031_d_sccl_4/522-1500010-1872250,2026-09-25T16:00:16.837214
ram,55,B08GSTF5NJ,CORSAIR VENGEANCE SODIMM DDR4 RAM 32GB (2x16GB) Up to 3200MHz CL22-22-22-53 1.2V Intel AMD Laptop Notebook Memory - Black (CM,,208.68,,4.8,4056,,https://www.amazon.co.uk/CORSAIR-VENGEANCE-3200MHz-CL22-22-22-53-Notebook/dp/B08GSTF5NJ/ref=zg_bs_g_430511031_d_sccl_5/522-1500010-1872250,2026-09-25T16:00:16.837215
ram,56,B08S9BLC36,"Corsair VENGEANCE RGB PRO 32GB 2 x 16GB, CMW32GX4M2E3200C16W DDR4 Up to 3200MHz(PC4-25600) C16 Desktop memory – White",,247.99,,4.8,1423,,https://www.amazon.co.uk/Corsair-VENGEANCE-CMW32GX4M2E3200C16W-3200MHz-PC4-25600/dp/B08S9BLC36/ref=zg_bs_g_430511031_d_sccl_6/522-1500010-1872250,2026-09-25T16:00:16.837216
ram,57,B07ZLC7VNH,"Crucial DDR4 RAM 32GB 3200MHz SODIMM CL22, Laptop Computer Memory, Mini PC (or 2933MHz, 2666MHz) - CT32G4SFD832A",,227.36,,4.8,341,,https://www.amazon.co.uk/Crucial-3200MHz-Computer-Performance-2933MHz/dp/B07ZLC7VNH/ref=zg_bs_g_430511031_d_sccl_7/522-1500010-1872250,2026-09-25T16:00:16.837218
ram,58,B071KP8CGJ,Crucial RAM CT16G4SFD8266 16GB DDR4 2666MHz Laptop Memory,,102.8,,4.8,4691,,https://www.amazon.co.uk/Crucial-CT16G4SFD8266-PC4-21300-SODIMM-260-Pin/dp/B071KP8CGJ/ref=zg_bs_g_430511031_d_sccl_8/522-1500010-1872250,2026-09-25T16:00:16.837219
ram,59,B00453R90W,Patriot 16GB(2x8GB) Viper III DDR3 1866MHz (PC3 15000) CL10 Desktop Memory With Black Mamba Heatsink - PV316G186C0K,,44.99,,4.7,4665,,https://www.amazon.co.uk/Patriot-PV316G186C0K-1866MHz-Channel-Memory/dp/B00453R90W/ref=zg_bs_g_430511031_d_sccl_9/522-1500010-1872250,2026-09-25T16:00:16.837220
