category,list_name,asin,title,url,image_url,rank,cpk,rating,review_count,price,rrp,sales_velocity,captured_at
ram,Computer Memory,B0CD7WZRHF,CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) Up to 6000MHz CL30 Intel XMP iCUE Compatible Computer Memory - White (CMH32GX5M2,https://www.amazon.co.uk/CORSAIR-VENGEANCE-6000MHz-Compatible-Computer/dp/B0CD7WZRHF/ref=zg_bs_g_430511031_d_sccl_15/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61wJJ1DrsTL._AC_UL600_SR600,400_.jpg",65,,4.7,463,482.53,,,2026-09-25 11:30:43.726346
ram,Computer Memory,B0D5QCW37D,【DDR4 RAM Laptop Only】GIGASTONE 16GB Kit (2x8GB) DDR4 3200MHz (2933MHz or 2666MHz) PC4-25600 (PC4-23400/21300) CL22 1.2V SODI,https://www.amazon.co.uk/RAM%E3%80%91GIGASTONE-PC4-25600-PC4-23400-Unbuffered-Performance-DDR4-3200MHz/dp/B0D5QCW37D/ref=zg_bs_g_430511031_d_sccl_16/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61OCW3Vgx-L._AC_UL600_SR600,400_.jpg",66,,4.7,235,118.99,,,2026-09-25 11:30:43.726347
ram,Computer Memory,B0DCFMYRGJ,fanxiang DDR4 RAM 32GB kit (2x16GB) 3200 MHz Computer Memory XMP 2.0 | High Performance Overclocking for Intel and AMD,https://www.amazon.co.uk/fanxiang-2x16GB-Computer-Performance-Overclocking-White/dp/B0DCFMYRGJ/ref=zg_bs_g_430511031_d_sccl_17/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61iozq9I85L._AC_UL600_SR600,400_.jpg",67,,4.2,133,189.99,,,2026-09-25 11:30:43.726348
ram,Computer Memory,B0GXG25Q2D,8GB DDR4 2666MHz DIGIERA DU260 UDIMM Desktop RAM–288-Pin 1.2V CL19 Non-ECC Memory Module,https://www.amazon.co.uk/2666MHz-DIGIERA-Desktop-RAM-288-Pin-Non-ECC/dp/B0GXG25Q2D/ref=zg_bs_g_430511031_d_sccl_18/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61zKlCgYqDL._AC_UL600_SR600,400_.jpg",68,,4.8,7,49.99,,,2026-09-25 11:30:43.726349
ram,Computer Memory,B0CJ8ZHMVF,CORSAIR VENGEANCE DDR5 32GB (2x16GB) DDR5 Up to 6000MHz CL36 AMD EXPO Intel XMP iCUE Compatible Computer Memory – Grey (CMK32,https://www.amazon.co.uk/CORSAIR-Vengeance-6000MHz-Compatible-Computer/dp/B0CJ8ZHMVF/ref=zg_bs_g_430511031_d_sccl_19/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/717xrBf92wL._AC_UL600_SR600,400_.jpg",69,,4.7,1930,525.39,,,2026-09-25 11:30:43.726350
ram,Computer Memory,B07433WQYS,Timetec Hynix IC Apple 32GB Kit (4x8GB) DDR3L 1866MHz PC3-14900 SODIMM Memory Upgrade For selected Apple devices (32GB Kit (4,https://www.amazon.co.uk/Timetec-1866MHz-PC3-14900-Upgrade-selected/dp/B07433WQYS/ref=zg_bs_g_430511031_d_sccl_20/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/81CxOyycLpL._AC_UL600_SR600,400_.jpg",70,,4.6,258,70.99,,,2026-09-25 11:30:43.726351
ram,Computer Memory,B0BLTH3KWV,"Crucial DDR5 RAM 16GB 5600MHz, Desktop Computer Memory, (or 5200MHz, 4800MHz) CL46 - CT16G56C46U5",https://www.amazon.co.uk/Crucial-5600MHz-5200MHz-4800MHz-CT16G56C46U5/dp/B0BLTH3KWV/ref=zg_bs_g_430511031_d_sccl_21/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71rIspMTJwL._AC_UL600_SR600,400_.jpg",71,a42d2ac9afa57a18,4.6,316,234.79,,,2026-09-25 11:30:43.726353
ram,Computer Memory,B01N7WA5XB,"Timetec 16GB KIT(2x8GB) Compatible for Apple DDR3 1333MHz PC3-10600 CL9 for Mac Book Pro (Early/Late 2011 13/15/17 inch), iMa",https://www.amazon.co.uk/Timetec-compatible-1333MHz-PC3-10600-selected/dp/B01N7WA5XB/ref=zg_bs_g_430511031_d_sccl_22/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71j1M5a3moL._AC_UL600_SR600,400_.jpg",72,,4.6,402,34.99,,,2026-09-25 11:30:43.726354
ram,Computer Memory,B08B5TY58R,"Rasalas 8GB Kit (2X4GB) PC3-10600 DDR3 1333mhz Sodimm RAM for AMD Intel Laptop, MacBook Pro 13/15/17 inch Early Late 2011, iM",https://www.amazon.co.uk/Rasalas-PC3-10600-1333mhz-Sodimm-MacBook/dp/B08B5TY58R/ref=zg_bs_g_430511031_d_sccl_23/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71ywZA-kJHL._AC_UL600_SR600,400_.jpg",73,,4.6,670,19.99,,,2026-09-25 11:30:43.726355
ram,Computer Memory,B0G6X8HZ6P,SEAFRONT 4 in 1 RAM Memory Tester Card Diagnostic Analyzer for DDR3 DDR4 DDR5 UDIMM RDIMM Desktop Computer Server Memory Test,https://www.amazon.co.uk/SEAFRONT-Diagnostic-Analyzer-Computer-Indicators/dp/B0G6X8HZ6P/ref=zg_bs_g_430511031_d_sccl_24/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71TabT2n7AL._AC_UL600_SR600,400_.jpg",74,,,,29.73,,,2026-09-25 11:30:43.726356
ram,Computer Memory,B07W8ZDDKT,Memory DDR4 16GB PC3200 VENGEANCE LPX BLACK CMK16GX4M1E3200C16 CORSAIR MEMORY CORSAIR DDR4 16GB 1X16GB PC 3200 VENGEANCE LPX,https://www.amazon.co.uk/Corsair-Memory-PC3200-VENGEANCE-CMK16GX4M1E3200C16/dp/B07W8ZDDKT/ref=zg_bs_g_430511031_d_sccl_25/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/51Gs2sm696L._AC_UL600_SR600,400_.jpg",75,3046a3aa0f836f06,4.6,1928,,,,2026-09-25 11:30:43.726357
ram,Computer Memory,B01NAXC8AQ,Timetec 16GB KIT(2x8GB) DDR3 / DDR3L 1333MHz PC3-10600 Non-ECC Unbuffered 1.5V / 1.35V CL9 2Rx8 Dual Rank 240 Pin UDIMM PC De,https://www.amazon.co.uk/Timetec-PC3-10600-1333MHz-Unbuffered-Computer/dp/B01NAXC8AQ/ref=zg_bs_g_430511031_d_sccl_26/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/618sdCarMTL._AC_UL600_SR600,400_.jpg",76,,4.6,1474,32.99,,,2026-09-25 11:30:43.726358
ram,Computer Memory,B07431W7V3,"Timetec 16GB KIT(2x8GB) Compatible for Apple DDR3L 1600MHz for Early/Mid/Late Mac Book Pro(2011-2012), iMac(2011-2015), Mac M",https://www.amazon.co.uk/Timetec-16GB-Kit-2x8GB-Pro13-inch/dp/B07431W7V3/ref=zg_bs_g_430511031_d_sccl_27/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61EVSzHoWCL._AC_UL600_SR600,400_.jpg",77,,4.7,3287,36.99,,,2026-09-25 11:30:43.726360
ram,Computer Memory,B0BXB88KNK,Kingston Branded Memory 16GB DDR5 5600MT/s SODIMM KCP556SS8-16 Notebook Memory,https://www.amazon.co.uk/Kingston-Branded-Memory-KCP556SS8-16-Notebook/dp/B0BXB88KNK/ref=zg_bs_g_430511031_d_sccl_28/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61-KThDeZ+L._AC_UL600_SR600,400_.jpg",78,,4.4,27,275.61,,,2026-09-25 11:30:43.726361
ram,Computer Memory,B0FDWYZ2WN,CORSAIR VENGEANCE DDR5 RAM 32GB (2x16GB) Up to 6000MHz CL30-36-36-76 1.40V AMD EXPO Intel XMP 3.0 Desktop Computer Memory – G,https://www.amazon.co.uk/CORSAIR-VENGEANCE-6000MHz-CL30-36-36-76-Computer/dp/B0FDWYZ2WN/ref=zg_bs_g_430511031_d_sccl_29/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61-Ag2lc5BL._AC_UL600_SR600,400_.jpg",79,,5.0,3,,,,2026-09-25 11:30:43.726362
